연번,시도,시군구,섬이름,위도,경도,id_count,source_count,velocity_0_count,velocity_1_count,velocity_2_count,state_count,age_count,Points_0_count,Points_1_count,Points_2_count
949,전라남도,고흥군,잔서도(증여),34.462588160000003,127.354751300000004,,,,,,,,,,
950,전라남도,고흥군,호리도(개도),34.495645150000001,127.396650600000001,,,,,,,,,,
951,전라남도,고흥군,화도,34.494920139999998,127.402425300000004,164,164,164,164,164,164,164,164,164,164
952,전라남도,고흥군,검등여도,34.462498060000001,127.360370399999994,,,,,,,,,,
953,전라남도,고흥군,깍막1도,34.429945160000003,127.346701300000007,,,,,,,,,,
954,전라남도,고흥군,검등여1,34.464102449999999,127.360214099999993,,,,,,,,,,
955,전라남도,고흥군,가매도,34.455185669999999,127.363984500000001,,,,,,,,,,
956,전라남도,고흥군,발도(바래섬),34.511786059999999,127.488861700000001,,,,,,,,,,
957,전라남도,고흥군,항도(목섬),34.503857619999998,127.500301899999997,19,19,19,19,19,19,19,19,19,19
958,전라남도,고흥군,성주도,34.511293780000003,127.452983700000004,,,,,,,,,,
959,전라남도,고흥군,소랑도(딴섬),34.535870209999999,127.447021500000005,,,,,,,,,,
960,전라남도,고흥군,장재도(장개섬),34.543447829999998,127.437612700000003,,,,,,,,,,
961,전라남도,고흥군,치도(불무섬),34.550328559999997,127.441457099999994,,,,,,,,,,
962,전라남도,고흥군,소호도(홈바구),34.548223749999998,127.445166299999997,,,,,,,,,,
963,전라남도,고흥군,시호도,34.542777780000002,127.446333300000006,,,,,,,,,,
964,전라남도,고흥군,함부도,34.402838510000002,127.240274299999996,,,,,,,,,,
965,전라남도,고흥군,미등록6(문여),34.410808000000003,127.235592999999994,27,27,27,27,27,27,27,27,27,27
966,전라남도,고흥군,미등록11,34.373922999999998,127.197235000000006,,,,,,,,,,
967,전라남도,고흥군,돌섬,34.597350290000001,127.169281900000001,,,,,,,,,,
968,전라남도,고흥군,산501도,34.496556669999997,127.227936400000004,,,,,,,,,,
969,전라남도,고흥군,떡시리바깥섬,34.427115559999997,127.223950799999997,,,,,,,,,,
970,전라남도,고흥군,떡시리안섬,34.427597220000003,127.224178100000003,,,,,,,,,,
971,전라남도,고흥군,대끝섬,34.429613850000003,127.310249600000006,,,,,,,,,,
972,전라남도,고흥군,큰쇠등여,34.450886189999999,127.293447099999995,,,,,,,,,,
973,전라남도,고흥군,작은쇠등여,34.451235210000000,127.294965800000000,,,,,,,,,,
974,전라남도,고흥군,잔여,34.467306999999998,127.353043000000000,,,,,,,,,,
975,전라남도,고흥군,산462도,34.469883760000002,127.389800699999995,,,,,,,,,,
976,전라남도,고흥군,노랑바위,34.503999999999998,127.401250000000005,98,98,98,98,98,98,98,98,98,98
977,전라남도,고흥군,강등서,34.471413269999999,127.389213900000001,,,,,,,,,,
978,전라남도,고흥군,나비좌도,34.487090580000000,127.399496799999994,91,91,91,91,91,91,91,91,91,91
979,전라남도,고흥군,나비우도,34.486958420000001,127.400199099999995,151,151,151,151,151,151,151,151,151,151
980,전라남도,고흥군,너린여,34.514266249999999,127.442106199999998,,,,,,,,,,
981,전라남도,고흥군,느린여,34.515651750000004,127.445059299999997,,,,,,,,,,
982,전라남도,고흥군,미등록13(목섬),34.511474000000000,127.425185999999997,121,121,121,121,121,121,121,121,121,121
983,전라남도,고흥군,좌도,34.705350099999997,127.424104000000000,,,,,,,,,,
984,전라남도,고흥군,매몰도,34.706870690000002,127.425707500000001,,,,,,,,,,
985,전라남도,고흥군,장도(서당도),34.704592409999997,127.431040300000006,,,,,,,,,,
986,전라남도,고흥군,백일1도,34.714657299999999,127.438584700000007,,,,,,,,,,
987,전라남도,고흥군,해섬(문도),34.705850210000001,127.450193400000003,,,,,,,,,,
988,전라남도,고흥군,진지내도,34.685532700000003,127.434541600000003,,,,,,,,,,
989,전라남도,고흥군,소섬(원주1도),34.674717880000003,127.470082700000006,,,,,,,,,,
990,전라남도,고흥군,길도(죽도),34.680464510000000,127.471516399999999,,,,,,,,,,
991,전라남도,고흥군,등배섬(대지도),34.679958610000000,127.449471599999995,,,,,,,,,,
992,전라남도,고흥군,야도,34.683538720000001,127.447308300000003,,,,,,,,,,
993,전라남도,고흥군,길마도(갈마도),34.684927760000001,127.453154299999994,,,,,,,,,,
994,전라남도,고흥군,해화도,34.688418579999997,127.458557900000002,,,,,,,,,,
995,전라남도,고흥군,양도(여의도),34.671307339999998,127.452430199999995,,,,,,,,,,
996,전라남도,고흥군,석도,34.679128210000002,127.438969499999999,,,,,,,,,,
997,전라남도,고흥군,동백도,34.711432870000003,127.394338300000001,,,,,,,,,,
998,전라남도,고흥군,장도,34.712660870000001,127.416269900000003,,,,,,,,,,
999,전라남도,고흥군,저도,34.722409599999999,127.396899199999993,,,,,,,,,,
1000,전라남도,고흥군,다리미섬(채리도),34.733308700000002,127.414499899999996,,,,,,,,,,
1001,전라남도,고흥군,철도,34.708913650000000,127.405281299999999,,,,,,,,,,
1002,전라남도,고흥군,용도,34.705542289999997,127.407393099999993,,,,,,,,,,
1003,전라남도,고흥군,죽도,34.475461600000003,127.099046599999994,,,,,,,,,,
1004,전라남도,고흥군,준도,34.418787829999999,127.213230499999995,13,13,13,13,13,13,13,13,13,13
1005,전라남도,고흥군,모녀도,34.431261689999999,127.219078300000007,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
1006,전라남도,고흥군,독도,34.429708030000000,127.227340400000003,,,,,,,,,,
1007,전라남도,고흥군,제1우도,34.727771269999998,127.307097400000004,,,,,,,,,,
1008,전라남도,고흥군,제2우도,34.733366689999997,127.308038499999995,,,,,,,,,,
1009,전라남도,고흥군,제3우도,34.736399280000001,127.309182500000006,,,,,,,,,,
1010,전라남도,고흥군,제4우도,34.737683939999997,127.313239300000006,,,,,,,,,,
1011,전라남도,고흥군,제5우도,34.740201669999998,127.310287299999999,,,,,,,,,,
1012,전라남도,고흥군,죽도(철이섬),34.775005149999998,127.397190600000002,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
1013,전라남도,고흥군,장선도,34.752867420000001,127.242710900000006,,,,,,,,,,
1014,전라남도,고흥군,서도,34.707450809999997,127.293599999999998,,,,,,,,,,
1015,전라남도,고흥군,장고도,34.576093470000004,127.439362799999998,37,37,37,37,37,37,37,37,37,37
1016,전라남도,고흥군,소장고도,34.584513149999999,127.431592100000003,37,37,37,37,37,37,37,37,37,37
1017,전라남도,고흥군,왜도,34.579752679999999,127.419718300000000,,,,,,,,,,
1018,전라남도,고흥군,돌도,34.585634769999999,127.411723499999994,,,,,,,,,,
1019,전라남도,고흥군,중구도,34.587519980000003,127.408785600000002,,,,,,,,,,
1020,전라남도,고흥군,딱도,34.589062419999998,127.410413300000002,,,,,,,,,,
1021,전라남도,고흥군,소옥대도,34.572133630000003,127.474097499999999,,,,,,,,,,
1022,전라남도,고흥군,외매몰도,34.597613699999997,127.512877200000005,1,1,1,1,1,1,1,1,1,1
1023,전라남도,고흥군,머구섬(묵도),34.660069780000001,127.479523200000003,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
1024,전라남도,고흥군,두록도,34.553727950000003,127.444021300000003,,,,,,,,,,
1025,전라남도,고흥군,하식도,34.554404689999998,127.436759400000000,,,,,,,,,,
1026,전라남도,고흥군,양도,34.552941500000003,127.437553300000005,,,,,,,,,,
1027,전라남도,고흥군,대달도부속섬,34.543329679999999,127.432618199999993,,,,,,,,,,
1028,전라남도,고흥군,상식도,34.555733539999999,127.431193199999996,,,,,,,,,,
1029,전라남도,고흥군,소드레도,34.559559139999998,127.403881299999995,32,32,32,32,32,32,32,32,32,32
1030,전라남도,고흥군,동래도,34.534133150000002,127.432559900000001,,,,,,,,,,
1031,전라남도,고흥군,초도,34.573817710000000,127.453077500000006,,,,,,,,,,
1032,전라남도,고흥군,오도,34.570483070000002,127.454145800000006,,,,,,,,,,
1033,전라남도,고흥군,추도,34.556484410000003,127.460920000000002,,,,,,,,,,
1034,전라남도,고흥군,비사도,34.567032410000003,127.456054699999996,,,,,,,,,,
1035,전라남도,고흥군,비사1도(안할미섬),34.567199150000000,127.460367000000005,,,,,,,,,,
1036,전라남도,고흥군,비사2도,34.564681149999998,127.459691599999999,,,,,,,,,,
1037,전라남도,고흥군,비사3도,34.561024600000003,127.461823199999998,,,,,,,,,,
1038,전라남도,고흥군,달리도,34.555934000000001,127.458947600000002,,,,,,,,,,
1039,전라남도,고흥군,미등록1(수용섬),34.556717999999996,127.424042000000000,161,161,161,161,161,161,161,161,161,161
1040,전라남도,고흥군,소두방섬,34.530655560000000,127.427912500000005,55,55,55,55,55,55,55,55,55,55
1041,전라남도,고흥군,미등록2(쇠등섬),34.572781999999997,127.435328999999996,,,,,,,,,,
1042,전라남도,고흥군,삐약섬,34.688067930000003,127.432095200000006,,,,,,,,,,
1043,전라남도,고흥군,딴목섬,34.696466670000000,127.455364200000005,,,,,,,,,,
1044,전라남도,고흥군,윗소댕이,34.707100300000000,127.421469099999996,,,,,,,,,,
1045,전라남도,고흥군,미등록7(시린여),34.723574440000000,127.401259999999994,,,,,,,,,,
1046,전라남도,고흥군,행계섬,34.736255000000000,127.315878900000001,,,,,,,,,,
1047,전라남도,고흥군,꼬리섬,34.737490760000000,127.308154900000005,,,,,,,,,,
1048,전라남도,고흥군,각도섬,34.726905000000002,127.302045600000000,,,,,,,,,,
1049,전라남도,고흥군,쇠섬,34.728502270000000,127.318994799999999,,,,,,,,,,
1050,전라남도,고흥군,지섬,34.741133410000003,127.324348000000001,,,,,,,,,,
1051,전라남도,고흥군,서목섬,34.709629470000003,127.294018300000005,,,,,,,,,,
1052,전라남도,고흥군,내매몰도,34.595768020000001,127.508333899999997,540,540,540,540,540,540,540,540,540,540
1053,전라남도,고흥군,진지외도,34.712670279999998,127.449181100000004,,,,,,,,,,
1054,전라남도,고흥군,적도,34.679172500000000,127.456454699999995,,,,,,,,,,
1055,전라남도,고흥군,아랫둥굴섬,34.574083870000003,127.474080499999999,,,,,,,,,,
1056,전라남도,고흥군,(미부여),34.364711000000000,127.509866000000002,,,,,,,,,,
1057,전라남도,고흥군,곡두도,34.398863499999997,127.494066799999999,,,,,,,,,,
1058,전라남도,고흥군,함부도3,34.402019500000002,127.243964800000001,,,,,,,,,,
1059,전라남도,고흥군,함부도2,34.402377799999996,127.243495199999998,,,,,,,,,,
1060,전라남도,고흥군,대항도,34.442735800000001,127.542096000000001,78,78,78,78,78,78,78,78,78,78
1061,전라남도,고흥군,(미부여),34.468581800000003,127.086847000000006,,,,,,,,,,
1062,전라남도,고흥군,창끝-1,34.470584400000000,127.510676599999996,5,5,5,5,5,5,5,5,5,5
1063,전라남도,고흥군,주인여,34.453137599999998,127.562888099999995,50,50,50,50,50,50,50,50,50,50
1064,전라남도,고흥군,목도,34.437844200000001,127.294154199999994,,,,,,,,,,
1065,전라남도,고흥군,택문암,34.437493799999999,127.583147900000000,28,28,28,28,28,28,28,28,28,28
1066,전라남도,고흥군,지울녀,34.489949600000003,127.238566599999999,,,,,,,,,,
1067,전라남도,고흥군,형제섬,34.511732000000002,127.452800999999994,,,,,,,,,,
1068,전라남도,고흥군,(미부여),34.526875099999998,127.537330999999995,1,1,1,1,1,1,1,1,1,1
1069,전라남도,고흥군,(미부여),34.527927200000001,127.537737000000007,1,1,1,1,1,1,1,1,1,1
1070,전라남도,고흥군,(미부여),34.505537599999997,127.239116199999998,,,,,,,,,,
1071,전라남도,고흥군,(미부여),34.655418500000003,127.479734500000006,,,,,,,,,,
1072,전라남도,광양시,배알도,34.963633369999997,127.759818899999999,,,,,,,,,,
1073,전라남도,목포시,소두량도,34.787649580000000,126.323629499999996,36,36,36,36,36,36,36,36,36,36
1074,전라남도,목포시,별도,34.784922150000000,126.293075000000002,26,26,26,26,26,26,26,26,26,26
1075,전라남도,목포시,노속도,34.757607999999998,126.369345600000003,,,,,,,,,,
1076,전라남도,목포시,(미부여),34.843463399999997,126.400480400000006,,,,,,,,,,
1077,전라남도,목포시,한산도(녀),34.773672500000004,126.298533300000003,102,102,102,102,102,102,102,102,102,102
1078,전라남도,무안군,죽도,35.025697860000001,126.373773299999996,,,,,,,,,,
1079,전라남도,무안군,갓섬(변도),34.854906700000001,126.403489300000004,,,,,,,,,,
1080,전라남도,무안군,민섬(유도),34.959255249999998,126.377862800000003,,,,,,,,,,
1081,전라남도,무안군,양도,34.919890060000000,126.371427299999993,,,,,,,,,,
1082,전라남도,무안군,저도(모도),34.910304150000002,126.375707000000006,,,,,,,,,,
1083,전라남도,무안군,대섬(죽도),34.921646320000001,126.383684900000006,,,,,,,,,,
1084,전라남도,무안군,토끼섬(묘도),34.886449980000002,126.386311300000003,,,,,,,,,,
1085,전라남도,무안군,율도(밤섬),35.049813970000002,126.272526200000001,,,,,,,,,,
1086,전라남도,무안군,와도,35.042605520000002,126.313612500000005,,,,,,,,,,
1087,전라남도,무안군,엄도(업도),35.105032919999999,126.351487100000000,,,,,,,,,,
1088,전라남도,무안군,승도(죽도),35.080206150000002,126.400657300000006,,,,,,,,,,
1089,전라남도,무안군,소도(소당섬),35.091214639999997,126.382149799999993,,,,,,,,,,
1090,전라남도,무안군,대도(소도),35.097245710000003,126.374996400000001,,,,,,,,,,
1091,전라남도,무안군,당압(장돌도),34.927702330000002,126.302182900000005,,,,,,,,,,
1092,전라남도,무안군,요강도,35.021656870000001,126.371492300000000,,,,,,,,,,
1093,전라남도,무안군,야광주도,35.017903240000003,126.314639600000007,,,,,,,,,,
1094,전라남도,무안군,중도,34.860315260000000,126.393615100000005,,,,,,,,,,
1095,전라남도,무안군,어은도(은도),35.029166670000002,126.386666700000006,,,,,,,,,,
1096,전라남도,무안군,닭섬,34.858231300000000,126.397723499999998,,,,,,,,,,
1097,전라남도,무안군,(미부여),34.942227199999998,126.373878700000006,,,,,,,,,,
1098,전라남도,무안군,은복도,35.076975800000000,126.333422200000001,,,,,,,,,,
1099,전라남도,무안군,닭섬,35.164817900000003,126.336403799999999,,,,,,,,,,
1100,전라남도,보성군,부도,34.798188609999997,127.447784200000001,,,,,,,,,,
1101,전라남도,보성군,웅도,34.790374290000003,127.420490500000000,,,,,,,,,,
1102,전라남도,보성군,나망도,34.776113930000001,127.434190299999997,,,,,,,,,,
1103,전라남도,보성군,동도,34.786538790000002,127.460180500000007,,,,,,,,,,
1104,전라남도,보성군,효도,34.783259659999999,127.473348599999994,,,,,,,,,,
1105,전라남도,보성군,송도,34.775769869999998,127.447780899999998,,,,,,,,,,
1106,전라남도,보성군,죽도,34.774340870000003,127.438728100000006,,,,,,,,,,
1107,전라남도,보성군,죽1도,34.784663690000002,127.470269900000005,,,,,,,,,,
1108,전라남도,보성군,죽2도,34.789220159999999,127.478539100000006,,,,,,,,,,
1109,전라남도,보성군,소도,34.792320590000003,127.474046400000006,,,,,,,,,,
1110,전라남도,보성군,다래도,34.767899190000001,127.454640600000005,,,,,,,,,,
1111,전라남도,보성군,해1도,34.803105690000002,127.427991500000005,,,,,,,,,,
1112,전라남도,보성군,해2도,34.798744149999997,127.421847700000001,,,,,,,,,,
1113,전라남도,보성군,해3도,34.797464230000003,127.423330899999996,,,,,,,,,,
1114,전라남도,보성군,지주1도,34.786485220000003,127.409422300000003,,,,,,,,,,
1115,전라남도,보성군,지주2도,34.781480790000003,127.403210200000004,,,,,,,,,,
1116,전라남도,보성군,지주3도,34.781532589999998,127.416220899999999,,,,,,,,,,
1117,전라남도,보성군,독유지기도,34.787018089999997,127.479792000000003,,,,,,,,,,
1118,전라남도,보성군,(미부여),34.783823099999999,127.471293000000003,,,,,,,,,,
1119,전라남도,보성군,가지도,34.810542699999999,127.451051300000003,,,,,,,,,,
1120,전라남도,순천시,장구도,34.826205549999997,127.438932100000002,,,,,,,,,,
1121,전라남도,순천시,사기도,34.850818969999999,127.517141400000000,,,,,,,,,,
1122,전라남도,순천시,(미부여),34.828157300000001,127.456114799999995,,,,,,,,,,
1123,전라남도,신안군,석황도,34.674635250000001,125.849850900000007,,,,,,,,,,
1124,전라남도,신안군,누도,34.662613260000001,125.849202700000006,,,,,,,,,,
1125,전라남도,신안군,소누도(소루도),34.655872150000000,125.852261299999995,,,,,,,,,,
1126,전라남도,신안군,경치도,34.652565220000000,125.889160000000004,,,,,,,,,,
1127,전라남도,신안군,청도(토끼섬),34.650752220000001,125.883306099999999,,,,,,,,,,
